日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023-03-31,14:00:18,SG2/IRDCSG,32/40,2023,3,14,32,40,80.0
2023-03-31,18:00:25,SH40/IRDC_Share,349/376,2023,3,18,349,376,92.82
2023-03-31,18:00:25,ABUD/vi_irdc,64/256,2023,3,18,64,256,25.0
2023-03-31,18:00:25,SG2/IRDCSG,32/40,2023,3,18,32,40,80.0
2023-03-31,22:24:06,SH40/IRDC_Share,256/376,2023,3,22,256,376,68.09
2023-03-31,22:24:06,ABUD/vi_irdc,32/256,2023,3,22,32,256,12.5
2023-03-31,22:24:06,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-04-01,14:00:21,SH40/IRDC_Share,337/376,2023,4,14,337,376,89.63
2023-04-01,14:00:21,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-01,14:00:21,SG2/IRDCSG,32/40,2023,4,14,32,40,80.0
2023-04-01,22:00:21,SH40/IRDC_Share,288/376,2023,4,22,288,376,76.6
2023-04-01,22:00:21,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-01,22:00:21,SG2/IRDCSG,32/40,2023,4,22,32,40,80.0
2023-04-02,14:00:20,SH40/IRDC_Share,176/376,2023,4,14,176,376,46.81
2023-04-02,14:00:20,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-02,14:00:20,SG2/IRDCSG,8/40,2023,4,14,8,40,20.0
2023-04-02,22:00:23,SH40/IRDC_Share,88/376,2023,4,22,88,376,23.4
2023-04-02,22:00:23,ABUD/vi_irdc,16/256,2023,4,22,16,256,6.25
2023-04-02,22:00:23,SG2/IRDCSG,8/40,2023,4,22,8,40,20.0
2023-04-03,10:00:19,SH40/IRDC_Share,168/376,2023,4,10,168,376,44.68
2023-04-03,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-03,10:00:19,SG2/IRDCSG,8/40,2023,4,10,8,40,20.0
2023-04-03,14:00:18,SH40/IRDC_Share,96/376,2023,4,14,96,376,25.53
2023-04-03,14:00:18,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-03,14:00:18,SG2/IRDCSG,16/40,2023,4,14,16,40,40.0
2023-04-03,18:00:24,SH40/IRDC_Share,112/376,2023,4,18,112,376,29.79
2023-04-03,18:00:24,ABUD/vi_irdc,16/256,2023,4,18,16,256,6.25
2023-04-03,18:00:24,SG2/IRDCSG,8/40,2023,4,18,8,40,20.0
2023-04-03,22:00:20,SH40/IRDC_Share,160/376,2023,4,22,160,376,42.55
2023-04-03,22:00:20,ABUD/vi_irdc,48/256,2023,4,22,48,256,18.75
2023-04-03,22:00:20,SG2/IRDCSG,16/40,2023,4,22,16,40,40.0
2023-04-04,10:00:21,SH40/IRDC_Share,16/376,2023,4,10,16,376,4.26
2023-04-04,10:00:21,ABUD/vi_irdc,48/256,2023,4,10,48,256,18.75
2023-04-04,10:00:21,SG2/IRDCSG,16/40,2023,4,10,16,40,40.0
2023-04-04,18:15:36,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-04,18:16:04,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-04,18:21:53,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-04,18:22:43,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-04,18:27:07,SH40/IRDC_Share,192/376,2023,4,18,192,376,51.06
2023-04-04,18:28:21,ABUD/vi_irdc,1/16,2023,4,18,1,16,6.25
2023-04-04,18:28:21,SH40/IRDC_Share,192/376,2023,4,18,192,376,51.06
2023-04-04,18:29:25,ABUD/vi_irdc,1/16,2023,4,18,1,16,6.25
2023-04-04,18:29:25,SH40/IRDC_Share,192/376,2023,4,18,192,376,51.06
2023-04-04,18:31:15,ABUD/vi_irdc,1/16,2023,4,18,1,16,6.25
2023-04-04,18:31:15,SH40/IRDC_Share,192/376,2023,4,18,192,376,51.06
2023-04-04,18:34:25,ABUD/vi_irdc,16/256,2023,4,18,16,256,6.25
2023-04-04,18:34:25,SH40/IRDC_Share,192/376,2023,4,18,192,376,51.06
2023-04-04,22:00:19,ABUD/vi_irdc,0/256,2023,4,22,0,256,0.0
2023-04-04,22:00:19,SH40/IRDC_Share,192/376,2023,4,22,192,376,51.06
2023-04-05,10:00:17,ABUD/vi_irdc,0/256,2023,4,10,0,256,0.0
2023-04-05,10:00:17,SH40/IRDC_Share,192/376,2023,4,10,192,376,51.06
2023-04-05,14:00:16,ABUD/vi_irdc,0/256,2023,4,14,0,256,0.0
2023-04-05,14:00:16,SH40/IRDC_Share,192/376,2023,4,14,192,376,51.06
2023-04-05,18:00:18,ABUD/vi_irdc,0/256,2023,4,18,0,256,0.0
2023-04-05,18:00:18,SH40/IRDC_Share,144/376,2023,4,18,144,376,38.3
2023-04-05,22:00:14,ABUD/vi_irdc,0/256,2023,4,22,0,256,0.0
2023-04-05,22:00:14,SH40/IRDC_Share,48/376,2023,4,22,48,376,12.77
2023-04-06,10:00:16,ABUD/vi_irdc,16/256,2023,4,10,16,256,6.25
2023-04-06,10:00:16,SH40/IRDC_Share,32/376,2023,4,10,32,376,8.51
2023-04-06,14:00:15,ABUD/vi_irdc,0/256,2023,4,14,0,256,0.0
2023-04-06,14:00:15,SH40/IRDC_Share,216/376,2023,4,14,216,376,57.45
2023-04-06,18:00:14,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-06,18:00:14,SH40/IRDC_Share,80/376,2023,4,18,80,376,21.28
2023-04-06,22:00:14,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-06,22:00:14,SH40/IRDC_Share,192/280,2023,4,22,192,280,68.57
2023-04-07,10:00:14,ABUD/vi_irdc,16/256,2023,4,10,16,256,6.25
2023-04-07,10:00:14,SH40/IRDC_Share,96/280,2023,4,10,96,280,34.29
2023-04-07,18:00:21,ABUD/vi_irdc,16/256,2023,4,18,16,256,6.25
2023-04-07,18:00:21,SH40/IRDC_Share,168/280,2023,4,18,168,280,60.0
2023-04-07,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-07,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-07,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-08,14:00:15,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-08,14:00:15,SH40/IRDC_Share,200/280,2023,4,14,200,280,71.43
2023-04-08,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-08,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-08,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-08,18:00:21,ABUD/vi_irdc,0/256,2023,4,18,0,256,0.0
2023-04-08,18:00:21,SH40/IRDC_Share,168/280,2023,4,18,168,280,60.0
2023-04-08,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-08,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-08,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-09,18:00:21,ABUD/vi_irdc,48/256,2023,4,18,48,256,18.75
2023-04-09,18:00:21,SH40/IRDC_Share,8/280,2023,4,18,8,280,2.86
2023-04-09,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-09,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-09,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-09,22:00:14,ABUD/vi_irdc,0/256,2023,4,22,0,256,0.0
2023-04-09,22:00:14,SH40/IRDC_Share,8/280,2023,4,22,8,280,2.86
2023-04-09,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-09,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-09,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-10,10:00:19,ABUD/vi_irdc,16/256,2023,4,10,16,256,6.25
2023-04-10,10:00:19,SH40/IRDC_Share,8/280,2023,4,10,8,280,2.86
2023-04-10,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-10,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-10,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-10,14:00:15,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-10,14:00:15,SH40/IRDC_Share,16/280,2023,4,14,16,280,5.71
2023-04-10,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-10,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-10,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-10,18:00:21,ABUD/vi_irdc,96/256,2023,4,18,96,256,37.5
2023-04-10,18:00:21,SH40/IRDC_Share,8/280,2023,4,18,8,280,2.86
2023-04-10,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-10,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-10,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-10,22:00:14,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-10,22:00:14,SH40/IRDC_Share,184/280,2023,4,22,184,280,65.71
2023-04-10,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-10,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-10,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-11,10:00:19,ABUD/vi_irdc,16/256,2023,4,10,16,256,6.25
2023-04-11,10:00:19,SH40/IRDC_Share,152/280,2023,4,10,152,280,54.29
2023-04-11,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-11,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-11,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-11,14:00:15,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-11,14:00:15,SH40/IRDC_Share,168/280,2023,4,14,168,280,60.0
2023-04-11,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-11,14:00:15,SH1024/IRDC_A100_40G,8/8,2023,4,14,8,8,100.0
2023-04-11,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-11,18:00:21,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-11,18:00:21,SH40/IRDC_Share,48/280,2023,4,18,48,280,17.14
2023-04-11,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-11,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-11,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-11,22:00:14,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-11,22:00:14,SH40/IRDC_Share,56/280,2023,4,22,56,280,20.0
2023-04-11,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-11,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-11,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-12,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-12,10:00:19,SH40/IRDC_Share,184/280,2023,4,10,184,280,65.71
2023-04-12,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-12,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-12,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-12,14:00:15,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-12,14:00:15,SH40/IRDC_Share,216/280,2023,4,14,216,280,77.14
2023-04-12,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-12,14:00:15,SH1024/IRDC_A100_40G,8/8,2023,4,14,8,8,100.0
2023-04-12,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-12,18:00:21,ABUD/vi_irdc,64/256,2023,4,18,64,256,25.0
2023-04-12,18:00:21,SH40/IRDC_Share,184/280,2023,4,18,184,280,65.71
2023-04-12,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-12,18:00:21,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-12,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-12,22:00:14,ABUD/vi_irdc,48/256,2023,4,22,48,256,18.75
2023-04-12,22:00:14,SH40/IRDC_Share,184/280,2023,4,22,184,280,65.71
2023-04-12,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-12,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-12,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-13,10:00:19,ABUD/vi_irdc,48/256,2023,4,10,48,256,18.75
2023-04-13,10:00:19,SH40/IRDC_Share,128/280,2023,4,10,128,280,45.71
2023-04-13,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-13,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-13,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-13,22:00:14,ABUD/vi_irdc,64/256,2023,4,22,64,256,25.0
2023-04-13,22:00:14,SH40/IRDC_Share,120/280,2023,4,22,120,280,42.86
2023-04-13,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-13,22:00:14,SH1024/IRDC_A100_40G,8/8,2023,4,22,8,8,100.0
2023-04-13,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-14,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-14,10:00:19,SH40/IRDC_Share,72/280,2023,4,10,72,280,25.71
2023-04-14,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-14,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-14,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-14,18:00:21,ABUD/vi_irdc,16/256,2023,4,18,16,256,6.25
2023-04-14,18:00:21,SH40/IRDC_Share,68/280,2023,4,18,68,280,24.29
2023-04-14,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-14,18:00:21,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-14,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-15,22:00:14,ABUD/vi_irdc,0/256,2023,4,22,0,256,0.0
2023-04-15,22:00:14,SH40/IRDC_Share,42/280,2023,4,22,42,280,15.0
2023-04-15,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-15,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-15,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-16,14:00:15,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-16,14:00:15,SH40/IRDC_Share,49/280,2023,4,14,49,280,17.5
2023-04-16,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-16,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-16,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-16,18:00:21,ABUD/vi_irdc,16/256,2023,4,18,16,256,6.25
2023-04-16,18:00:21,SH40/IRDC_Share,52/280,2023,4,18,52,280,18.57
2023-04-16,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-16,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-16,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-17,10:00:19,ABUD/vi_irdc,16/256,2023,4,10,16,256,6.25
2023-04-17,10:00:19,SH40/IRDC_Share,54/280,2023,4,10,54,280,19.29
2023-04-17,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-17,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-17,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-17,14:00:15,ABUD/vi_irdc,16/256,2023,4,14,16,256,6.25
2023-04-17,14:00:15,SH40/IRDC_Share,121/280,2023,4,14,121,280,43.21
2023-04-17,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-17,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-17,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-17,18:00:21,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-17,18:00:21,SH40/IRDC_Share,182/280,2023,4,18,182,280,65.0
2023-04-17,18:00:21,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-17,18:00:21,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-17,18:00:21,SH1988/IRDC_V100_16G,0/48,2023,4,18,0,48,0.0
2023-04-17,22:00:14,ABUD/vi_irdc,32/256,2023,4,22,32,256,12.5
2023-04-17,22:00:14,SH40/IRDC_Share,162/280,2023,4,22,162,280,57.86
2023-04-17,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-17,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-17,22:00:14,SH1988/IRDC_V100_16G,0/48,2023,4,22,0,48,0.0
2023-04-18,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-18,10:00:19,SH40/IRDC_Share,92/280,2023,4,10,92,280,32.86
2023-04-18,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-18,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-18,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-19,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-19,10:00:19,SH40/IRDC_Share,221/280,2023,4,10,221,280,78.93
2023-04-19,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-19,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-19,10:00:19,SH1988/IRDC_V100_16G,8/48,2023,4,10,8,48,16.67
2023-04-19,14:00:15,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-19,14:00:15,SH40/IRDC_Share,230/280,2023,4,14,230,280,82.14
2023-04-19,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-19,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-19,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-19,18:02:23,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-19,18:02:23,SH40/IRDC_Share,280/280,2023,4,18,280,280,100.0
2023-04-19,18:02:23,SH40/IRDC_1080Ti,16/80,2023,4,18,16,80,20.0
2023-04-19,18:02:23,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-19,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-20,10:00:19,ABUD/vi_irdc,96/256,2023,4,10,96,256,37.5
2023-04-20,10:00:19,SH40/IRDC_Share,126/280,2023,4,10,126,280,45.0
2023-04-20,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-20,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-20,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-20,14:00:15,ABUD/vi_irdc,96/256,2023,4,14,96,256,37.5
2023-04-20,14:00:15,SH40/IRDC_Share,5/280,2023,4,14,5,280,1.79
2023-04-20,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-20,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-20,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-20,18:02:23,ABUD/vi_irdc,96/256,2023,4,18,96,256,37.5
2023-04-20,18:02:23,SH40/IRDC_Share,80/280,2023,4,18,80,280,28.57
2023-04-20,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-20,18:02:23,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-20,18:02:23,SH1988/IRDC_V100_16G,32/48,2023,4,18,32,48,66.67
2023-04-20,22:00:14,ABUD/vi_irdc,96/256,2023,4,22,96,256,37.5
2023-04-20,22:00:14,SH40/IRDC_Share,96/280,2023,4,22,96,280,34.29
2023-04-20,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-20,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-20,22:00:14,SH1988/IRDC_V100_16G,32/48,2023,4,22,32,48,66.67
2023-04-21,10:00:19,ABUD/vi_irdc,96/256,2023,4,10,96,256,37.5
2023-04-21,10:00:19,SH40/IRDC_Share,67/280,2023,4,10,67,280,23.93
2023-04-21,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
2023-04-21,10:00:19,SH1024/IRDC_A100_40G,0/8,2023,4,10,0,8,0.0
2023-04-21,10:00:19,SH1988/IRDC_V100_16G,0/48,2023,4,10,0,48,0.0
2023-04-21,14:00:15,ABUD/vi_irdc,96/256,2023,4,14,96,256,37.5
2023-04-21,14:00:15,SH40/IRDC_Share,69/160,2023,4,14,69,160,43.12
2023-04-21,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-21,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-21,14:00:15,SH1988/IRDC_V100_16G,0/48,2023,4,14,0,48,0.0
2023-04-21,18:02:23,ABUD/vi_irdc,112/256,2023,4,18,112,256,43.75
2023-04-21,18:02:23,SH40/IRDC_Share,21/160,2023,4,18,21,160,13.12
2023-04-21,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-21,18:02:23,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-21,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-21,22:00:14,ABUD/vi_irdc,112/256,2023,4,22,112,256,43.75
2023-04-21,22:00:14,SH40/IRDC_Share,3/160,2023,4,22,3,160,1.88
2023-04-21,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-21,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-21,22:00:14,SH1988/IRDC_V100_16G,1/48,2023,4,22,1,48,2.08
2023-04-22,18:02:23,ABUD/vi_irdc,42/256,2023,4,18,42,256,16.41
2023-04-22,18:02:23,SH40/IRDC_Share,72/160,2023,4,18,72,160,45.0
2023-04-22,18:02:23,SH40/IRDC_1080Ti,0/80,2023,4,18,0,80,0.0
2023-04-22,18:02:23,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-22,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-22,22:00:14,ABUD/vi_irdc,48/256,2023,4,22,48,256,18.75
2023-04-22,22:00:14,SH40/IRDC_Share,64/160,2023,4,22,64,160,40.0
2023-04-22,22:00:14,SH40/IRDC_1080Ti,0/80,2023,4,22,0,80,0.0
2023-04-22,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-22,22:00:14,SH1988/IRDC_V100_16G,1/48,2023,4,22,1,48,2.08
2023-04-23,14:00:15,ABUD/vi_irdc,32/256,2023,4,14,32,256,12.5
2023-04-23,14:00:15,SH40/IRDC_Share,128/160,2023,4,14,128,160,80.0
2023-04-23,14:00:15,SH40/IRDC_1080Ti,0/80,2023,4,14,0,80,0.0
2023-04-23,14:00:15,SH1024/IRDC_A100_40G,0/8,2023,4,14,0,8,0.0
2023-04-23,14:00:15,SH1988/IRDC_V100_16G,1/48,2023,4,14,1,48,2.08
2023-04-23,18:02:23,ABUD/vi_irdc,176/256,2023,4,18,176,256,68.75
2023-04-23,18:02:23,SH40/IRDC_Share,160/160,2023,4,18,160,160,100.0
2023-04-23,18:02:23,SH40/IRDC_1080Ti,48/80,2023,4,18,48,80,60.0
2023-04-23,18:02:23,SH1024/IRDC_A100_40G,8/8,2023,4,18,8,8,100.0
2023-04-23,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-24,10:00:19,ABUD/vi_irdc,144/256,2023,4,10,144,256,56.25
2023-04-24,10:00:19,SH40/IRDC_Share,96/160,2023,4,10,96,160,60.0
2023-04-24,10:00:19,SH40/IRDC_1080Ti,48/80,2023,4,10,48,80,60.0
2023-04-24,10:00:19,SH1024/IRDC_A100_40G,8/8,2023,4,10,8,8,100.0
2023-04-24,10:00:19,SH1988/IRDC_V100_16G,1/48,2023,4,10,1,48,2.08
2023-04-24,18:02:23,ABUD/vi_irdc,32/256,2023,4,18,32,256,12.5
2023-04-24,18:02:23,SH40/IRDC_Share,97/160,2023,4,18,97,160,60.62
2023-04-24,18:02:23,SH40/IRDC_1080Ti,32/80,2023,4,18,32,80,40.0
2023-04-24,18:02:23,SH1024/IRDC_A100_40G,0/8,2023,4,18,0,8,0.0
2023-04-24,18:02:23,SH1988/IRDC_V100_16G,1/48,2023,4,18,1,48,2.08
2023-04-24,22:00:14,ABUD/vi_irdc,64/256,2023,4,22,64,256,25.0
2023-04-24,22:00:14,SH40/IRDC_Share,145/160,2023,4,22,145,160,90.62
2023-04-24,22:00:14,SH40/IRDC_1080Ti,24/80,2023,4,22,24,80,30.0
2023-04-24,22:00:14,SH1024/IRDC_A100_40G,0/8,2023,4,22,0,8,0.0
2023-04-24,22:00:14,SH1988/IRDC_V100_16G,1/48,2023,4,22,1,48,2.08
2023-04-25,10:00:19,ABUD/vi_irdc,32/256,2023,4,10,32,256,12.5
2023-04-25,10:00:19,SH40/IRDC_Share,160/160,2023,4,10,160,160,100.0
2023-04-25,10:00:19,SH40/IRDC_1080Ti,0/80,2023,4,10,0,80,0.0
